volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,OAT,IAS,VSpd,NormAc,AltMSL,timestep,cluster,Master Index,date_diff,flight_length,number_flights_before
28.2,28.2,3.3,0.1,24,24,1.83,116.67,57.83,1034.4,223.62,227.04,234.02,217.64,1005.28,1040.68,1034.7,1003.52,-2.2,0,-14.29,-0.01,840.6,126,c_28,23517,-1,17673,0
28.2,28.2,3.3,0.1,24,24,1.84,116.65,57.85,1036.3,223.94,227.29,234.31,217.88,1005.94,1040.58,1033.48,1003.53,-2.2,0,-23.92,-0.02,840.8,127,c_28,23517,-1,17673,0
28.2,28.2,3.3,0.1,24,24,1.83,116.63,57.86,1035.1,224.27,227.52,234.57,218.08,1006.09,1040.07,1031.77,1004.57,-2.2,0,-24.3,0.01,840.6,128,c_28,23517,-1,17673,0
28.2,28.2,3.3,0.2,24,24,1.87,116.61,57.87,1037.2,224.58,227.76,234.88,218.33,1005.5,1039.39,1031.89,1005.37,-2.2,0,-3.07,-0.01,840.3,129,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.88,116.6,57.93,1040,224.89,227.98,235.17,218.56,1004.75,1040.29,1032.02,1006.76,-2.2,0,1.47,-0.01,840.4,130,c_28,23517,-1,17673,0
28.2,28.2,3.3,0.1,24,24,1.87,116.58,57.93,1040.5,224.52,227.51,234.77,218.14,1003.92,1040.93,1031.33,1006.82,-2.2,0,-10.34,0,840.3,131,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.88,116.57,57.91,1039.4,224.68,227.6,234.84,218.22,1006.61,1039.55,1033.29,1006.62,-2.2,0,-18.68,-0.03,840.4,132,c_28,23517,-1,17673,0
28.2,28.2,3.3,0.1,24,24,1.83,116.55,57.99,1043.6,224.94,227.79,235.1,218.39,1006.77,1038.66,1034.13,1007.46,-2.2,0,-2.58,0,840.5,133,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.88,116.54,57.94,1042.3,225.25,228.01,235.37,218.59,1006.39,1039.79,1034.26,1006.37,-2.2,0,9.02,0,840.9,134,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.85,116.52,57.85,1039.2,225.57,228.21,235.6,218.82,1006.33,1040.19,1033.68,1004.87,-2.2,0,7.83,0.01,840.3,135,c_28,23517,-1,17673,0
28.2,28.2,3.3,0.1,24,24,1.86,116.51,57.93,1039.8,225.85,228.42,235.9,219.06,1005.29,1040.8,1034.64,1004.84,-2.2,0,22.67,0.01,840.3,136,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.83,116.5,57.92,1040.6,226.19,228.65,236.13,219.29,1004.89,1041.18,1035.07,1005.32,-2.2,0,24.31,0,840.3,137,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.85,116.49,57.88,1038.9,226.5,228.83,236.37,219.47,1005.48,1041.53,1036.01,1005.58,-2.2,0,1.99,-0.01,840.3,138,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.87,116.47,57.97,1042.2,226.77,229.05,236.63,219.69,1005.32,1042.38,1035.23,1006.98,-2.2,0,2.53,0.02,840.2,139,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.86,116.46,57.98,1043.3,227.09,229.22,236.89,219.88,1005.21,1042.96,1033.58,1007.65,-2.2,0,-3.84,0.02,839.8,140,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.86,116.45,58,1044.6,227.39,229.45,237.15,220.09,1005.04,1042.95,1033.15,1007.89,-2.2,0,5.12,-0.02,839.9,141,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.85,116.44,57.98,1043.7,227.68,229.62,237.41,220.29,1004.58,1042.69,1035.94,1008.24,-2.2,0,14.81,-0.01,839.8,142,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.84,116.43,58.02,1045.1,227.96,229.84,237.63,220.51,1005.34,1042.72,1036.13,1008.58,-2.2,0,3.61,0.01,839.8,143,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.84,116.42,58.06,1049.1,228.16,229.91,237.76,220.59,1004.42,1041.7,1035.78,1008.09,-2.2,0,1.07,0.01,839.6,144,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.85,116.41,58.01,1047.5,228.43,230.09,238.02,220.75,1004.26,1041,1037.51,1008.29,-2.2,0,-3.06,0,839.9,145,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.83,116.4,58.06,1049.3,228.71,230.26,238.25,220.94,1004.52,1041.98,1037.36,1008.88,-2.2,0,-1.24,0,840.3,146,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.87,116.39,58.05,1048.9,229.02,230.42,238.44,221.15,1004.65,1042.74,1037.04,1007.85,-2.2,0,-13.62,0.02,839.9,147,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.85,116.39,58.08,1050.1,229.29,230.64,238.76,221.37,1004.29,1042.81,1037,1008.37,-2.2,0,-17.91,0.01,839.9,148,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.88,116.38,58.06,1049.6,229.56,230.8,238.95,221.55,1003.09,1043.55,1037.12,1008.68,-2.2,0,-14.02,-0.01,839.9,149,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.89,116.38,58.09,1050.9,229.9,231.1,239.29,221.83,1003.21,1045.18,1036.67,1010.07,-2.2,0,-15.29,-0.01,840,150,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.88,116.37,58.08,1049.8,230.15,231.21,239.44,221.92,1003.55,1046.86,1037,1010.96,-2.2,0,-4.86,-0.02,840,151,c_28,23517,-1,17673,0
28.2,28.2,3.2,0.1,24,24,1.86,116.36,58.11,1051.4,230.51,231.46,239.75,222.17,1004.39,1046.88,1036.94,1011.41,-2.2,0,6.86,-0.03,839.6,152,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.9,116.36,58.13,1052.8,230.72,231.55,239.91,222.3,1004.54,1048.28,1036.32,1011.26,-2.2,0,2.53,0.01,839.4,153,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.87,116.35,58.09,1050.9,231.07,231.8,240.24,222.56,1006.14,1049.23,1037.78,1010.91,-2.2,0,-1.73,0,839.3,154,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.86,116.35,58.14,1052.7,231.26,231.89,240.37,222.69,1007.01,1048.86,1040.91,1010.67,-2.2,0,13.11,0,839.2,155,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.84,116.34,58.13,1054.1,231.51,232.08,240.55,222.83,1008,1048.17,1040.53,1011.28,-2.2,0,-1.65,-0.01,839.1,156,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.84,116.34,58.14,1054.8,231.76,232.23,240.76,222.99,1008.23,1046.51,1038.44,1010.16,-2.2,0,2.35,0.02,839.2,157,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.84,116.33,58.1,1052.9,232.01,232.41,240.98,223.17,1007.53,1045.75,1037.97,1008.96,-2.2,0,13.23,0,839.6,158,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.89,116.33,58.09,1051.5,232.28,232.57,241.21,223.34,1006.75,1045.26,1037.95,1008.99,-2.2,0,21.51,0.01,839.7,159,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.86,116.33,58.03,1048.7,232.54,232.76,241.4,223.52,1006.64,1045.83,1038.55,1009.28,-2.2,0,16.55,0,839.9,160,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.88,116.32,58,1046.6,232.79,232.92,241.61,223.7,1006.37,1047.35,1038.22,1010.61,-2.2,0,-4.63,0,839.9,161,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.85,116.32,58.06,1050,233.05,233.09,241.84,223.86,1006.54,1045.9,1038.4,1011.8,-2.2,0,8.86,-0.01,839.9,162,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.86,116.31,57.96,1046.4,233.31,233.24,242.04,224.02,1006.78,1044.97,1038.86,1012.37,-2.2,0,-3.34,0.02,840.2,163,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.83,116.31,58.03,1047.3,233.55,233.45,242.26,224.16,1011.34,1044.89,1038.03,1012.81,-2.2,0,3.52,-0.02,839.9,164,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.84,116.3,58.1,1052.8,233.81,233.61,242.45,224.36,1013.45,1045.26,1039.25,1012.65,-2.2,0,-4.71,0,838.7,165,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.87,116.3,58.14,1054.6,234.05,233.75,242.7,224.49,1013.56,1046.54,1040.53,1011.47,-2.2,0,29.91,-0.01,838.6,166,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.86,116.29,58.15,1055,234.31,233.9,242.89,224.67,1012.7,1047.31,1039.74,1010.82,-2.2,0,-2.76,0,838.6,167,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.84,116.29,58.14,1055.2,234.53,234.03,243.07,224.81,1013.1,1046.28,1040.02,1011.33,-2.2,0,0.32,0,838.5,168,c_28,23517,-1,17673,0
28.2,28.2,3.1,0.1,24,24,1.86,116.28,58.11,1054.3,234.78,234.22,243.29,224.97,1013.42,1046.57,1040.6,1012.3,-2.2,0,-2.45,0.02,838.8,169,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.87,116.28,58.14,1055.8,235,234.4,243.49,225.1,1011.78,1047.41,1041.03,1012.38,-2.2,0,-8.2,0.01,839.1,170,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.84,116.27,58.13,1054.3,235.27,234.54,243.67,225.31,1010.71,1048.62,1040.64,1012.86,-2.2,0,0.45,0.02,840.1,171,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.88,116.26,58.15,1055.6,235.49,234.7,243.89,225.44,1009.84,1049.07,1040.55,1012.65,-2.2,0,4.74,0,840.3,172,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.89,116.26,58.14,1054.3,235.73,234.85,244.09,225.59,1009.35,1050.27,1041.47,1012.27,-2.2,0,-2.24,0.01,840.3,173,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.85,116.25,58.09,1053,235.85,234.94,244.16,225.65,1009.59,1050.65,1042.86,1011.59,-2.2,0,-19.96,0.01,840.4,174,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.87,116.24,58.13,1055.2,236.07,235.05,244.33,225.77,1009.44,1050.05,1042.32,1010.91,-2.2,0,-13.71,0.02,840.6,175,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.88,116.23,58.13,1054.3,236.27,235.2,244.51,225.9,1008.67,1050.15,1041.21,1011.68,-2.2,0,9.17,-0.01,840.4,176,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.85,116.22,58.13,1054.6,236.52,235.34,244.74,226.04,1007.84,1049.3,1040.62,1013.6,-2.2,0,14.28,-0.01,839.6,177,c_28,23517,-1,17673,0
28.2,28.2,3,0.1,24,24,1.87,116.22,58.16,1056,236.72,235.49,244.95,226.2,1006.76,1048.75,1039.74,1015.13,-2.2,0,0.97,-0.03,839.6,178,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.86,116.21,58.14,1056,236.96,235.64,245.12,226.36,1006.31,1047.94,1039.45,1015.41,-2.2,0,-1.62,0.01,839.6,179,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.84,116.2,58.13,1055.5,237.18,235.78,245.28,226.52,1006.52,1047.82,1039.71,1015.83,-2.2,0,8.96,0,839.7,180,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.88,116.19,58.15,1055.7,237.41,235.92,245.48,226.66,1006.54,1048.28,1040.07,1015.68,-2.2,0,-2.09,-0.02,840,181,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.85,116.19,58.18,1057.3,237.61,236.08,245.64,226.78,1007.24,1048.74,1039.88,1015.46,-2.2,0,-13.37,0.02,840.4,182,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.86,116.18,58.13,1056.5,237.82,236.24,245.85,226.95,1006.9,1050.25,1041.01,1016.33,-2.2,0,-2.56,0,840.1,183,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.84,116.17,58.12,1056.4,238.03,236.38,246.06,227.09,1006.62,1051.16,1043.08,1017.15,-2.2,0,12.6,-0.01,840.1,184,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.86,116.16,58.12,1056.5,238.25,236.55,246.22,227.23,1007.08,1051.75,1042.69,1016.01,-2.2,0,1.52,-0.01,840.1,185,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.84,116.16,58.12,1055.6,238.48,236.68,246.37,227.35,1006.95,1052.7,1043.96,1014.96,-2.2,0,4.49,0.02,840.1,186,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.87,116.15,58.15,1057.2,238.69,236.82,246.54,227.49,1006.54,1054.45,1044.91,1014.55,-2.2,0,-3.11,0.01,840.1,187,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.86,116.14,58.17,1059,238.89,236.95,246.73,227.63,1006.66,1054.64,1043.88,1014.61,-2.2,0,-12.31,-0.03,840.2,188,c_28,23517,-1,17673,0
28.2,28.2,2.9,0.1,24,24,1.88,116.13,58.11,1055.9,239.1,237.12,246.89,227.77,1006.71,1053.75,1043.11,1014.8,-2.2,0,-15.25,0,840,189,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.87,116.12,58.11,1054.8,239.18,237.14,246.97,227.79,1007.96,1053.58,1045.03,1015.97,-2.2,0,-1.14,0,840,190,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.84,116.11,58.19,1057.3,239.45,237.36,247.21,228,1011.25,1052.82,1047.29,1016.46,-2.2,0,2.28,0,840.1,191,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.89,116.11,58.2,1058.7,239.66,237.52,247.41,228.16,1013.34,1051.23,1049.1,1016.29,-2.2,0,12.74,0,840.3,192,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.89,116.1,58.17,1056.7,239.75,237.56,247.47,228.19,1014.29,1051.11,1049.22,1017.09,-2.2,0,3.21,0.02,840.7,193,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.9,116.09,58.19,1058.8,239.92,237.66,247.63,228.3,1013.05,1051.6,1047.63,1017.03,-2.2,0,19.68,0.01,840.8,194,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.84,116.08,58.18,1059.1,240.1,237.82,247.76,228.43,1012.06,1053.14,1046.17,1016.22,-2.2,0,3.97,0,840.7,195,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.87,116.08,58.18,1059.9,240.3,237.93,247.97,228.56,1011.39,1052.44,1047.14,1015.83,-2.2,0,6.76,-0.01,840.8,196,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.85,116.07,58.2,1059.6,240.46,238.09,248.11,228.69,1011.42,1050.61,1047.56,1016.65,-2.2,0,-7.71,0,840.9,197,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.87,116.06,58.18,1059.8,240.61,238.23,248.25,228.8,1009.82,1049.47,1046.57,1017.05,-2.2,0,-26.85,0.01,841,198,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.84,116.06,58.17,1058.4,240.82,238.34,248.43,228.94,1008.07,1049.84,1046.42,1016.84,-2.2,0,-31.77,-0.01,841.2,199,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.86,116.05,58.14,1057.1,240.87,238.41,248.51,228.97,1007.3,1050.21,1045.77,1015.83,-2.2,0,-13.91,0,841.4,200,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.87,116.04,58.14,1058.1,241,238.53,248.61,229.08,1006.79,1050.3,1044.93,1015.36,-2.2,0,4.47,0,840.4,201,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.88,116.03,58.06,1054,241.14,238.66,248.81,229.17,1006.91,1048.54,1043.96,1015.57,-2.2,0,16.88,0.01,840.4,202,c_28,23517,-1,17673,0
28.2,28.2,2.8,0.1,24,24,1.83,116.02,58.08,1054.4,241.33,238.79,248.92,229.29,1006.61,1047.43,1043.88,1016.25,-2.2,0,7.13,0.01,840.5,203,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.81,116.01,58.08,1054.6,241.49,238.96,249.13,229.44,1006.06,1047.58,1043.37,1016.57,-2.2,0,-7.4,0,840.5,204,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.86,116,58.06,1052.6,241.64,239.08,249.27,229.52,1007.48,1048.79,1044.99,1017.12,-2.2,0,-10.66,-0.01,840.5,205,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.83,115.99,58.08,1053.1,241.8,239.23,249.42,229.67,1008.06,1050.03,1045.24,1016.32,-2.2,0,-1.28,-0.01,840.5,206,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.86,115.98,58.09,1054,241.26,238.7,248.94,229.15,1007.06,1049.13,1044.45,1015.24,-2.2,0,6.24,0.02,841.6,207,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.85,115.97,58.06,1052.7,241.95,239.34,249.57,229.69,1009,1048.43,1045.4,1015.47,-2.2,0,4.75,0,841.7,208,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.86,115.96,58.07,1053.8,241.54,238.95,249.23,229.37,1009.97,1048.94,1044.68,1015.26,-2.2,0,18.08,0,841.8,209,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.86,115.95,58.02,1051.6,242.24,239.62,249.82,229.95,1011.1,1049.49,1044.91,1015.45,-2.2,0,4.53,-0.01,841.9,210,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.83,115.94,58.06,1052.3,241.84,239.23,249.53,229.63,1011.52,1049.65,1043.85,1014.93,-2.2,0,-5.81,0,842.2,211,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.85,115.93,58.08,1053.9,241.86,239.24,249.47,229.56,1011.26,1050.33,1043.25,1014.83,-2.2,0,-0.31,-0.02,842.3,212,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.88,115.92,58.1,1055,241.89,239.23,249.52,229.55,1011.1,1050.94,1042.11,1014.37,-2.2,0,-8.1,0,841.1,213,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.87,115.91,58.05,1053.2,242.09,239.43,249.75,229.69,1009.87,1051.36,1040.53,1013.68,-2.2,0,-6.6,0.01,841,214,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.84,115.9,58.05,1052.9,242.14,239.49,249.8,229.75,1008.87,1051.81,1039.88,1014.16,-2.2,0,-2.41,0,840.9,215,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.86,115.89,58.08,1054.9,242.27,239.61,249.94,229.85,1008.79,1050.69,1039.61,1014.32,-2.2,0,-11.36,-0.02,840.9,216,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.84,115.88,58.05,1053.4,242.4,239.73,250.06,229.98,1008.64,1050.66,1038.92,1013.61,-2.2,0,2.85,0,841.1,217,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.85,115.87,58.05,1054.5,242.53,239.88,250.2,230.11,1008.42,1049.79,1037.73,1012.79,-2.2,0,20.37,0.02,841.1,218,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.84,115.86,58.02,1052.2,242.67,240.03,250.34,230.24,1008.67,1049.62,1036.92,1012.26,-2.2,0,-3.88,0,841.6,219,c_28,23517,-1,17673,0
28.2,28.2,2.7,0.1,24,24,1.87,115.85,58.04,1052.8,242.8,240.2,250.54,230.35,1009.18,1049.47,1037.37,1012.21,-2.2,0,-3.41,0,841.7,220,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.86,115.84,57.98,1050.8,242.92,240.29,250.64,230.43,1008.85,1050.72,1037.33,1011.98,-2.2,0,12.01,0,841.8,221,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.87,115.83,57.99,1051,243.07,240.44,250.82,230.52,1013.2,1051.9,1037.05,1012.82,-2.2,0,16.39,-0.01,841.8,222,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.85,115.82,58.04,1054.1,243.21,240.55,250.92,230.65,1016.08,1051.64,1037.29,1012.38,-2.2,0,0.62,0.02,841.8,223,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.86,115.81,58.08,1056.6,243.33,240.73,251.1,230.77,1015.66,1051.3,1037.01,1012.1,-2.2,0,1.41,0,841.8,224,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.85,115.8,58.11,1057.5,243.34,240.74,251.11,230.78,1014.62,1050.11,1037.83,1012.22,-2.2,0,0.43,0,840.5,225,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.86,115.79,58.09,1057.6,243.44,240.82,251.24,230.88,1014.59,1048.4,1040.64,1012.8,-2.2,0,-6.23,0.01,840.4,226,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.88,115.79,58.04,1055.6,243.56,240.98,251.34,230.96,1013.67,1047.79,1041.99,1013.62,-2.2,0,-10.62,-0.01,840.4,227,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.86,115.78,58,1053.4,243.69,241.09,251.47,231.06,1013.07,1047.84,1041.39,1014.68,-2.2,0,-9.79,-0.01,840.2,228,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.89,115.77,58.01,1052.6,243.8,241.22,251.64,231.21,1012.76,1047.75,1040.33,1015.46,-2.2,0,10.21,-0.01,840.2,229,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.86,115.76,58.01,1053.1,243.93,241.36,251.77,231.31,1012.7,1049.22,1039.06,1014.89,-2.2,0,15.77,0,840.4,230,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.89,115.75,58.05,1054.6,244.08,241.52,251.9,231.43,1011.76,1049.72,1039.2,1014.54,-2.2,0,-1.73,0.02,841.4,231,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.86,115.74,58.02,1053.6,244.17,241.62,252.05,231.55,1010.22,1050.09,1039.64,1014.87,-2.2,0,-5.4,-0.01,841.4,232,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.91,115.74,58.02,1053,244.29,241.75,252.17,231.66,1009.58,1049.1,1038.84,1015.04,-2.2,0,1.77,0,841.5,233,c_28,23517,-1,17673,0
28.2,28.2,2.4,0.1,24,24,1.9,115.73,58.01,1052.3,244.41,241.89,252.3,231.73,1008.88,1047.48,1037.87,1015.58,-2.2,0,10.27,-0.02,841.5,234,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.86,115.72,57.97,1050.5,244.52,242.02,252.43,231.86,1008.77,1046.7,1039.1,1015.48,-2.2,0,19.13,0.01,841.7,235,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.88,115.71,57.98,1052.1,244.5,242.04,252.46,231.86,1009.39,1045.96,1039.33,1015.08,-2.2,0,-8.25,0.02,841.6,236,c_28,23517,-1,17673,0
28.2,28.2,2.6,0.1,24,24,1.85,115.7,57.96,1051.6,244.71,242.26,252.66,232.05,1009.05,1045.32,1038.12,1013.63,-2.2,0,-2.24,-0.01,840.1,237,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.87,115.69,57.96,1051.4,245.42,243,253.4,232.69,1010.78,1045.6,1037.94,1013.58,-2.2,0,-0.08,0.01,839.9,238,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.87,115.68,57.97,1052.9,245,242.58,253.02,232.34,1011.78,1045.8,1037.57,1012.09,-2.2,0,-5.61,0.02,839.7,239,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.89,115.68,57.99,1052,244.99,242.54,252.93,232.28,1011.95,1045.58,1037.27,1011.31,-2.2,0,-0.47,-0.01,839.5,240,c_28,23517,-1,17673,0
28.2,28.2,2.4,0.1,24,24,1.91,115.67,57.94,1050.6,245.08,242.68,253.04,232.37,1012.25,1047.54,1037.84,1012.02,-2.2,0,-0.02,-0.01,839.6,241,c_28,23517,-1,17673,0
28.2,28.2,2.4,0.1,24,24,1.88,115.66,57.97,1052.9,245.16,242.8,253.19,232.45,1012.52,1047.02,1040.81,1012.16,-2.2,0,-15.53,0.02,839.6,242,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.86,115.65,58.01,1053.6,245.28,242.93,253.31,232.54,1012.35,1046.02,1040.84,1012.76,-2.2,0,-20.37,-0.01,840.5,243,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.87,115.65,58.01,1053.2,245.38,243.02,253.44,232.65,1011.48,1047.29,1039.63,1013.9,-2.2,0,-0.66,-0.01,840.5,244,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.84,115.64,57.97,1052.9,246.09,243.71,254.11,233.31,1012.59,1049.66,1040.09,1014.25,-2.2,0,12.88,-0.02,840.5,245,c_28,23517,-1,17673,0
28.2,28.2,2.4,0.1,24,24,1.86,115.63,57.99,1054.7,245.67,243.29,253.77,232.92,1013.18,1048.17,1039.27,1014.49,-2.2,0,0.17,0.02,840.6,246,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.89,115.62,58,1055.4,246.42,244.04,254.44,233.55,1013.69,1048.03,1040.11,1014.52,-2.2,0,-15.08,0.01,840.6,247,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.89,115.61,58.01,1056,245.92,243.54,254.03,233.16,1013.49,1047.11,1040.69,1012.51,-2.2,0,-11.74,-0.02,840.7,248,c_28,23517,-1,17673,0
28.2,28.2,2.4,0.1,24,24,1.84,115.61,58.04,1057.5,245.81,243.51,253.96,233.05,1013.7,1046.75,1040.58,1011.37,-2.2,0,21.21,-0.01,839.9,249,c_28,23517,-1,17673,0
28.2,28.2,2.4,0.1,24,24,1.88,115.6,58.01,1056.9,245.94,243.61,254.04,233.09,1013.06,1047.61,1038.96,1011.9,-2.2,0,8.14,-0.02,839.9,250,c_28,23517,-1,17673,0
28.2,28.2,2.4,0.1,24,24,1.86,115.59,58,1056.1,246.04,243.68,254.12,233.19,1012.64,1048.54,1039.15,1012.67,-2.2,0,0.33,0,839.8,251,c_28,23517,-1,17673,0
28.2,28.2,2.5,0.1,24,24,1.85,115.59,58.01,1056.7,246.86,244.48,254.89,233.93,1013.32,1048.3,1040.51,1014.01,-2.2,0,10.57,0,839.8,252,c_28,23517,-1,17673,0
